Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
24-04-2000,30.98926827,33.93321386,3.80055716,25.20861243,11.85496021,22.18389479,50.47485484,15.04303066,31.68572159,,24.48109994,71.3377609,41.27616375,74.85483438,38.07724465,26.10220287,27.8682895,24.00579942,35.16261693,21.79616023,4.233697441,22.91188478,21.35626449,19.18803965,22.21576522,7.550441337,23.60722841,,41.76747653,21.88451338
25-04-2000,29.85318604,35.71917249,4.046883728,25.95395683,12.19845008,22.06939727,52.51167117,15.30673077,31.88252732,,24.82435021,79.69662837,40.88807356,79.07200814,40.9961721,26.23601244,29.10232345,23.85191609,35.43633205,22.69588164,4.47287831,22.88028218,19.46297863,20.34067807,22.10619301,7.421048693,23.988359,,42.34206308,22.21944158
26-04-2000,28.30340439,34.95053207,3.826104474,26.57951374,12.08294021,22.45972973,53.10839471,14.98544098,33.36250636,,24.5577183,77.5945949,41.92760086,77.66628355,39.61870072,25.75056375,28.49835517,23.93193542,35.16261693,22.24765679,4.301334654,22.91188478,18.40273855,20.18658202,20.76050933,7.318839378,23.43953096,,41.67525894,22.12048552
27-04-2000,27.82605892,35.04096035,3.997681494,26.49300055,12.19845008,23.01400182,54.89856532,14.62474772,32.77208919,,24.72934344,78.16115861,40.75640011,77.75062703,41.09456292,25.82836001,27.54393616,23.88884809,34.94755506,22.83983707,4.245460434,22.51685228,18.44211889,20.49477412,21.22961535,7.291656049,22.86783508,,40.92333086,21.88451338
28-04-2000,27.56829236,33.79757143,3.912839181,26.41314222,11.98870848,22.1526682,55.16112367,14.32164414,34.34653498,,23.80992306,76.56821137,39.15552807,78.36914585,41.58651698,25.67276748,26.88777309,23.4271981,33.97000107,22.82020679,4.258203678,22.19029209,18.09981281,21.96176847,21.29467385,7.251424723,22.86783508,,39.28469515,21.41256909
01-05-2000,27.66694376,34.22710579,3.920724154,25.993886,11.79720528,22.45972973,56.83990589,14.01854056,33.06336166,,23.90492983,79.64736196,38.89911134,78.720577,41.68490779,25.73189264,27.49546957,23.93193542,33.0217737,24.02746934,4.564041511,22.02174489,18.08466652,21.72754248,21.22961535,7.019822764,22.10557391,,41.10067239,21.35928505
02-05-2000,27.66694376,33.48107244,3.71760724,25.24854159,12.04646341,23.24039465,54.10293394,14.01854056,33.85058456,,23.9815482,76.36293466,39.37036371,78.27777375,39.74988847,26.19867023,28.3790528,24.12275075,33.84780682,22.85946736,4.435628831,22.61692718,18.11798835,21.84465548,21.48642521,6.850198794,20.96218216,,40.8807689,21.98346944
03-05-2000,27.3073435,32.10204109,3.62898014,24.82928537,11.81848341,22.71995137,52.55940906,14.70052362,32.47294449,,23.75169311,74.8274649,37.42298258,75.99347129,39.07099186,25.90615628,27.68187953,22.96554811,33.38835645,23.08521564,4.154297234,22.48524968,18.36638746,20.72900011,20.99335027,6.659915494,21.12987961,,37.9085249,20.17181233
04-05-2000,27.18959828,32.73503909,3.491150805,25.41491311,11.53274847,22.99838852,50.6260248,14.70052362,31.24487677,,24.36464002,74.05562448,36.38345529,75.64204015,39.23501786,25.84703112,27.30905961,22.00531613,32.84092621,23.04595507,4.190566464,22.64852978,18.30883157,20.88309615,21.14401206,6.789308138,20.50863676,,36.17767159,19.93584018
05-05-2000,27.58738618,33.14196637,3.567792747,26.28669987,11.87319861,23.61511381,53.90402609,14.26405446,31.14253779,,24.51787675,73.80108137,36.94480003,75.81775572,40.48161541,26.13954507,26.91387049,21.96838414,33.84780682,23.26843164,4.190566464,23.50706707,18.44211889,20.76598316,22.36300288,6.856722793,20.55818374,,36.39757508,20.27076839
08-05-2000,27.78468898,34.38535529,3.473173066,25.45484228,11.83672181,23.89094875,49.92586919,14.70052362,31.92976069,,24.65272508,71.69083683,37.11805458,77.23050893,38.57891388,27.30648905,26.8430347,22.04224813,34.15573633,22.83983707,4.220954198,24.29713207,18.53602587,20.83994926,21.31521864,7.176398736,20.76018295,,37.15659682,21.41256909
09-05-2000,27.36780726,33.45846537,3.325566365,25.49477144,11.55098687,23.45377639,49.92586919,15.30673077,32.07933304,,24.34625162,70.31137736,36.38345529,76.7027378,38.34927749,27.07310025,26.42547638,22.77473278,33.69628595,22.18549422,4.233697441,23.55447097,19.00859002,20.95706225,21.40082192,7.380817367,20.56961765,,37.59640381,21.22226897
10-05-2000,27.34871344,32.41854009,3.132226818,24.63629441,11.66649674,23.64894262,46.54443581,16.00690004,32.32337214,,24.97758694,66.87093977,37.42298258,72.48056875,34.80631601,26.60632266,25.63136994,23.77805209,33.23683558,21.65547652,4.141553991,22.90003351,19.44480308,21.1111583,20.45918576,7.435184024,20.44003326,,40.21396475,21.69421326
11-05-2000,27.34871344,33.57150072,3.242616445,24.92353971,11.79720528,24.29949672,47.93679073,16.23422773,32.37847774,,25.55375705,66.41111995,37.3398204,73.49388932,37.9228099,26.7805863,26.09739485,23.50721743,33.35902983,22.20512451,4.184684968,22.53587073,19.69017293,21.72754248,21.74323507,7.523258009,20.8592769,,39.72450214,22.17376955
12-05-2000,27.01138931,34.08015982,3.394323333,24.84337823,11.97047008,24.53109398,47.690145,15.83716204,32.12656642,,25.27030568,68.78411867,37.42298258,73.49388932,37.72597871,26.60632266,26.70136313,23.11943144,33.30037659,22.51266565,4.196447961,22.74170187,19.42662754,21.88163853,22.00004494,7.761383967,20.19992099,,40.29908869,21.4277931
15-05-2000,27.34871344,35.39589137,3.185529238,24.84337823,12.32915862,24.46083414,47.73788289,15.68561025,32.12656642,,25.76634557,71.48556012,39.15552807,73.31796561,38.74293987,26.83971146,27.81982291,23.50721743,34.03354208,22.69588164,4.325840891,23.22197452,19.65382184,22.84319786,21.93498644,8.113679905,20.98504999,,40.43386825,21.54958517
16-05-2000,28.65982235,34.6769865,3.333451338,24.97030057,12.23492688,24.1849992,48.18343646,14.83388919,33.21293401,,25.64926783,70.20463348,37.03489239,76.7027378,39.98953743,27.16956762,27.68187953,24.12275075,34.70316656,22.73841393,4.331722387,23.48586059,19.53871006,23.26850294,22.66432645,8.222413219,21.0574648,,41.14323436,21.64854123
17-05-2000,28.18884148,34.5481262,3.197198999,24.97030057,12.15893355,23.929982,46.14662012,14.62474772,33.26016739,,25.07312212,69.53953695,36.21020074,75.90756263,40.41600502,27.09177136,27.58867455,24.04273142,34.12152194,22.14623365,4.049410541,23.74974667,19.69017293,22.65211876,22.39039593,8.113679905,20.67633422,,39.99406126,21.52960366
18-05-2000,27.8877334,35.13817076,3.177644265,25.13730365,11.79720528,23.81729015,44.0620659,14.98544098,32.42571112,,25.09468907,69.99935677,35.69043709,74.63387496,40.64564141,27.53987784,28.00623287,23.77805209,34.18506295,21.65547652,3.994516571,23.85002338,19.6144415,22.9233278,22.28735683,8.426831849,20.5353159,,41.10067239,21.43815048
19-05-2000,27.06769438,34.12085255,2.964749984,24.67637515,12.17717195,24.45413011,42.51854102,15.1733652,32.32337214,,25.18711886,69.43279306,35.73201819,74.901279,38.67732947,27.71725333,27.02944466,23.27331477,35.40700543,21.28577281,3.920997861,23.32225123,19.70834847,22.42405661,21.42526305,8.305050538,20.05890267,,40.47643021,21.19427532
22-05-2000,26.96839277,33.6596683,2.836698016,24.42253046,12.21668848,24.65068565,43.95863382,15.36432046,32.18167202,,25.66775379,67.33075959,34.91425671,76.87866151,38.84135547,27.13323909,26.91387049,23.93193542,35.34346442,21.00113367,3.884728631,23.19030819,19.65382184,23.19453684,21.27413904,8.297439206,19.93694088,,40.70342737,20.95802126
23-05-2000,26.94917311,34.41926589,2.706438257,24.80329749,12.00694688,24.43840566,40.21916633,15.15517899,31.73295497,,25.57224301,67.99585612,34.47765525,75.55571521,36.05291356,27.17071594,27.26059302,24.08581875,36.07662991,20.67396225,4.049410541,23.32225123,19.50235897,23.30548599,20.8860251,8.202841222,19.36524501,,40.56864781,20.95802126
