Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
12-01-2001,35.56666949,32.65280627,1.084341537,40.7078251,13.55304547,21.53988627,30.28173038,17.32244698,25.01070241,,25.77787576,89.54648881,34.13747717,66.17171928,21.09628144,29.66714379,30.73499273,21.19419811,40.30479043,17.50367115,5.580523238,21.96179985,21.52517636,28.31723095,24.43692949,11.78451659,21.61169413,,37.68272011,28.96728006
16-01-2001,36.79869632,32.90482001,1.079925952,40.95624824,13.8632548,21.55585357,30.63180819,17.43562561,26.19942401,,25.46658636,90.53413391,33.96376724,65.42401623,20.6038379,29.55106042,30.66402488,21.50930661,41.23025652,17.19613002,5.506366746,22.09429141,22.02419553,29.05763274,24.52335236,11.67578328,21.17556625,,38.92837104,29.49409669
17-01-2001,35.66393476,33.67448357,1.060371218,39.44556695,13.95941969,21.35626233,31.02962388,17.72316048,26.45301795,,24.98097488,90.53413391,32.22666785,68.20321434,20.02603747,28.76671335,30.55757311,21.86222814,40.21075912,17.32045516,5.518231785,21.59612317,21.59559011,28.58703838,24.9347252,11.45831665,21.0042303,,38.39452064,29.63152712
18-01-2001,35.33971717,33.80389602,1.178961217,38.5257299,13.05671055,21.1407038,33.32104225,17.47539107,26.25489768,,24.63233075,88.57530447,30.74665917,76.3997326,21.13567692,29.49145004,29.65864702,21.19419811,41.01744881,18.158014,5.542950616,21.79751033,21.78634757,28.63096052,25.25621826,11.36263133,21.70904411,,37.76813617,29.24977593
19-01-2001,34.62643848,33.12277783,1.230055844,37.3910404,12.7064467,21.10610798,32.12759518,17.07161869,25.90620601,,24.72883046,91.37675596,28.48842996,78.47355047,22.03520713,29.53223609,29.1500441,20.67742016,40.79969208,19.95745683,5.185021946,21.93000188,21.51867178,28.27330881,24.56483533,11.21257936,21.56496614,,36.16658498,28.15796754
22-01-2001,35.30729541,30.65031878,1.214285898,37.59917871,12.7846306,21.19126691,32.97096445,17.03491211,24.66993555,,24.98097488,93.18945986,30.39923929,76.57607765,21.91702068,29.58870908,29.33337771,21.1122699,40.73535487,19.67281769,5.234459607,22.32747654,21.26945639,29.33371476,24.84830233,12.02807922,21.0042303,,37.41223591,29.20396579
23-01-2001,35.98815235,31.67199607,1.293135631,38.60629957,13.01918228,21.1726384,33.91776579,17.39891903,23.77443195,,25.46658636,95.57893319,31.09407905,76.92876777,23.23020347,29.08045218,29.80058271,20.72153535,39.37437533,19.8135014,5.253245919,22.7249512,21.36483512,30.15568623,25.1490539,12.72179776,20.95360831,,37.99591234,29.15815565
24-01-2001,34.72370376,31.50171652,1.293135631,38.56601474,13.19431421,21.25779732,33.86207159,17.75986706,24.17067248,,25.41055427,97.1444502,31.30947937,77.90219248,23.80143798,28.41218847,30.69950881,19.41698614,39.06753631,20.59216939,5.179089427,22.75674917,21.51867178,30.74549782,25.23547677,12.98058305,20.20206651,,38.0813284,29.44065153
25-01-2001,35.50182597,31.59026189,1.257810951,39.78127391,13.54457806,22.13865998,31.2762696,17.93422332,23.82198081,,25.68137605,93.60143802,31.96262874,78.12086035,22.65240304,28.78553767,30.59305703,18.62921487,40.52254716,20.22246568,5.358053761,23.55169849,21.51867178,30.98393229,26.12044691,13.15673102,19.93338059,,38.43722867,30.2041539
26-01-2001,34.78854727,31.76054144,1.233840632,38.98229136,13.52581392,21.98963186,30.53633242,17.72316048,23.62386055,,25.21444194,94.50778998,31.09407905,80.54736834,23.55849916,28.84514805,31.24359565,18.27629334,40.70566077,20.9389711,5.240392127,23.48280288,21.30637719,30.31255102,25.28041666,13.00667904,20.20206651,,38.17386247,30.01327831
29-01-2001,34.78854727,32.42803727,1.368200578,37.90802911,13.47890359,21.68891439,29.63726896,17.47233219,24.42426642,,24.96541041,95.49653756,31.61520886,81.10461872,24.333277,28.73847685,31.78176851,18.60400619,39.74555157,21.10255681,5.20776327,22.94753701,20.56796123,29.95489931,25.44289165,12.77833908,20.74722637,,38.57958878,30.05145343
30-01-2001,36.11783939,32.63237273,1.371985365,37.6998908,13.88545984,21.78471819,30.23399249,17.71398384,24.48766491,,25.51950556,97.72121963,31.96262874,82.2543885,24.29388152,28.73847685,32.27262946,18.559891,40.08703371,20.73612482,5.242369633,23.4669039,21.87557283,30.49451417,25.72635865,12.41299515,20.9847603,,38.27351455,30.54772997
31-01-2001,35.89088707,32.08066699,1.363784993,39.27771348,13.82916744,22.16261093,29.78843892,17.74151377,24.13104843,,26.19500357,93.76622929,33.4912762,79.00258564,24.29388152,29.21849726,31.70488667,18.4968693,40.67101765,19.97708712,5.44012028,23.9279745,22.10325108,30.13058787,25.91994586,12.26729251,21.39752419,,40.43027016,31.25778718
01-02-2001,36.1826829,32.34630309,1.332245099,37.94831395,13.86356835,22.15994971,30.43290034,17.5702164,24.96315355,,25.98955256,97.3916371,33.80395409,80.44861511,24.82572055,29.45066399,32.20166162,18.29519985,41.80929145,20.40895339,5.413423942,23.95977247,22.75244178,29.55332546,25.63302195,12.33905649,21.41699418,,39.64728957,32.02892457
02-02-2001,35.2424519,32.76859637,1.300705206,38.16988053,13.84480422,21.93374631,28.24491404,17.66198285,24.36879275,,25.83390786,93.93102055,32.58103612,77.78227784,23.4337468,29.83656276,31.5038111,18.54728666,41.55689161,19.89529426,5.433199007,23.79548295,22.69398385,30.11803868,25.56734057,13.28721099,20.2487945,,38.97819707,32.20453012
05-02-2001,35.59909124,32.97293183,1.273580897,38.89500755,13.68843643,21.97366456,27.49702054,18.10857958,24.11519881,,26.39734168,92.36550354,32.38648099,79.15776929,22.79028723,29.46948832,31.48015515,18.50317147,41.80929145,20.26499797,5.46780537,24.24595423,22.87551111,31.09687494,25.65030652,13.57209228,20.44349445,,38.32334059,31.37231253
06-02-2001,36.21510466,32.00574399,1.332245099,38.08931087,13.61025253,22.53784246,28.44382189,18.17587497,25.05032646,,26.25414856,89.81123895,31.71943483,80.54736834,23.28301469,29.30948152,30.14359399,18.92541687,41.74990325,20.46784425,5.621062121,24.29895085,22.80474624,30.36274775,25.70561716,13.24371767,21.18335425,,37.86778825,31.36467751
07-02-2001,36.27994818,31.58345071,1.308905578,38.68686924,13.63839873,22.18123945,24.71231071,18.35329011,24.56691301,,26.39734168,86.68020493,31.80976399,82.55770199,22.95452972,29.77381499,30.17316392,18.44645194,40.50770011,21.16471938,5.604253316,23.58349646,23.13395669,30.14313705,25.67104801,13.4546603,20.6187244,,38.90701702,32.71607671
08-02-2001,36.3447917,32.08066699,1.308905578,38.72727328,13.50392243,22.42341015,23.86894144,18.53988189,25.46241662,,26.44114951,87.33936999,30.56600083,80.5733795,22.75086904,29.68910551,29.79466873,18.49056713,41.06198996,20.36642111,5.455940331,23.71598802,23.04473143,30.4003953,25.93031661,13.24371767,20.69660438,,37.22716777,31.95257434
09-02-2001,35.89088707,32.03298872,1.206085525,38.61279517,13.44763003,22.85718843,22.42884864,18.39611446,25.31977002,,26.8667112,88.82249137,30.87173032,79.09043387,22.008493,29.7989141,29.95434639,18.75525827,40.93826454,19.34564627,5.408480176,23.86967822,23.07242203,30.19333378,25.88537672,12.73267109,20.43960045,,35.87474676,31.62426832
12-02-2001,36.47447873,32.76859637,1.242041004,39.77777835,13.48828565,23.02750629,23.51886364,18.60411841,25.76355942,,26.8354199,90.22321711,31.77502201,81.13831117,22.70488114,30.77777925,30.29735766,18.79937346,41.06693897,19.22132113,5.386727605,24.44204173,23.1062661,30.80824374,25.92685969,12.85662707,20.81342435,,38.04573838,31.72352362
13-02-2001,36.99322688,31.86270917,1.206085525,40.88888948,13.52894128,22.88646182,22.67549437,18.34105458,24.96315355,,26.53189428,87.25697436,32.17802906,80.3262219,21.31210487,30.40129265,29.48714138,18.90651036,39.96330829,19.03810513,5.550860642,23.86437856,22.93704577,30.758047,26.7565192,12.74136976,21.10547427,,38.50840872,32.06709969
14-02-2001,35.98815235,31.76735262,1.230055844,40.80134739,13.42261118,23.01952264,23.37564999,18.20034603,24.68578517,,26.26278909,85.93864424,31.76807361,81.27954409,22.42238407,30.00911911,29.51671132,18.4338476,39.40901844,19.1002677,5.457917838,24.0127691,22.67244672,30.68275191,26.6960232,12.39559782,20.32667448,,37.72542814,32.39922322
15-02-2001,37.22017919,31.91719862,1.265380525,40.50505109,13.79789388,22.89886119,24.51340286,17.8546924,25.68431131,,25.81532348,88.32811757,30.99680148,82.4659006,23.52609357,29.65459423,29.46939942,18.95692772,38.65181892,19.24095141,5.183044439,23.50807594,22.72475118,30.36902234,27.3894264,12.23249785,20.29162849,,37.01362761,32.55204975
16-02-2001,36.70143105,32.16240117,1.198515951,40.39730698,13.65716287,23.20721822,22.47658653,18.15752168,25.36731889,,26.29095126,83.63156655,29.87810947,81.20892763,22.58662655,29.75847976,29.97208835,19.0451581,38.25094858,18.75019428,5.123719246,24.04464445,23.02627103,30.50078876,27.1294002,12.37602582,20.45128245,,37.2698758,33.38495431
20-02-2001,36.8959616,31.31781461,1.154990898,41.64983225,13.07234733,23.1938114,20.7341538,17.88528121,24.68578517,,26.2221104,79.09980678,30.63548481,78.73735157,20.65513493,30.23068667,28.80111884,19.18380584,38.55283859,18.28233914,4.7272292,23.83745463,23.29394682,29.42155904,27.302751,12.30861117,20.03462456,,38.01014835,33.58362879
21-02-2001,36.27994818,29.94876704,1.190315579,40.53872112,12.80964944,23.04097356,19.99421662,16.79937822,24.97107836,,26.13449475,77.78147667,28.45368798,75.91975487,20.20182567,30.50771473,27.29896603,18.70484091,38.95370893,18.40339257,4.65702772,23.80557927,23.62931073,28.47409574,27.43103059,12.28251517,19.08059482,,35.73950466,32.72015893
22-02-2001,35.95398279,30.30975968,1.186530791,41.26599386,12.72521083,23.08119405,21.03649373,16.20901405,24.56691301,,26.35040473,80.08855437,27.79359021,76.90132364,19.70909821,30.38494093,27.84896686,18.94432338,38.45385826,18.05659086,4.750959277,23.95433094,23.41393941,28.83174745,27.19874052,11.97371256,19.08059482,,35.37648639,32.74308291
23-02-2001,35.98657933,30.58220696,1.186530791,41.48821608,12.53756949,22.64681284,21.4820473,15.90618476,24.01217627,,26.12823649,79.13276503,27.80053861,73.44111716,19.66968002,30.06069218,27.12746039,18.9821364,38.14701923,18.56697828,4.844890834,23.81089183,23.08472896,28.5744892,26.7826986,11.81496192,19.12732281,,35.7893307,32.70487627
26-02-2001,36.31254472,30.78654242,1.230055844,42.26262687,13.01918228,22.67362649,20.7341538,16.0499522,24.88390544,,26.2221104,80.99490632,30.39923929,74.35913113,19.38061324,30.14254138,27.99090256,18.83088431,39.26054795,19.48632998,4.861699639,24.03933189,21.87864956,29.14547702,27.19874052,12.21944985,19.83992461,,36.35165311,33.6447594
27-02-2001,36.83408935,30.95001079,1.221855472,42.89562351,13.28813488,22.97930216,19.09515315,15.90618476,24.36879275,,25.75274088,81.02786457,30.98985308,72.44542509,19.05212827,30.2055023,27.44681571,18.93802121,39.54759091,19.42743912,3.915462797,24.01808166,21.7525035,29.62234596,27.61478244,12.48475913,19.80098462,,36.29470907,33.78230327
28-02-2001,36.76889627,29.8874664,1.151206111,41.88552249,13.00980021,22.9685767,18.84850743,16.22124958,24.52728896,,25.36159961,75.59799242,29.5306896,70.54584235,18.7630615,30.63993266,26.90272887,18.52838015,39.69111239,19.30311398,3.861081369,23.9065179,21.69096884,29.04508355,27.01152165,12.8805484,19.27529477,,35.65408859,33.86635786
01-03-2001,35.72580701,29.28808239,1.182746004,40.16835074,13.13489445,23.28497782,19.49296885,16.12030648,24.04387551,,25.47111917,75.48263853,28.83584984,74.88875457,19.13753436,31.19084073,26.58337355,18.40863892,39.46840664,19.4208957,3.777037344,23.42838755,21.1217732,29.23959589,27.04619181,12.82835641,18.86253088,,34.40843767,33.14043187
02-03-2001,36.27994818,29.79892104,1.214285898,40.47138105,13.34755464,23.71667766,17.65506035,16.07442326,23.76650714,,26.03749172,75.30960771,28.87059183,72.24063736,19.25578895,31.21287705,26.40595392,18.18176079,39.6663673,18.547348,3.748363501,23.16807213,21.42944652,29.5219525,27.06005988,13.21979634,19.27918877,,34.82128197,33.87399919
05-03-2001,36.57331703,29.48560667,1.284935259,41.69023629,13.86356835,24.2341812,18.36317228,15.35558606,23.40196585,,26.23775605,75.92757495,28.78721106,74.08372694,19.95874679,31.00195796,26.96186874,17.99899786,39.35952828,18.79272656,3.756273526,23.28494844,21.58635991,29.44038281,27.77079816,13.0479977,18.74181691,,34.42979168,33.34674768
06-03-2001,36.60591357,29.28127121,1.356215418,41.83838444,13.91986076,24.25295076,19.09515315,15.23323079,23.56046206,,26.1595278,78.56423517,28.76636587,74.85344634,20.69455312,30.47308622,27.65380527,18.18176079,38.33013285,19.44706941,3.878878927,22.89713159,21.24484253,28.78782531,27.86440759,13.15890568,18.73792291,,35.26971631,33.52249818
07-03-2001,36.80149281,30.10542422,1.340445471,43.16498378,14.63602524,24.50231775,19.09515315,15.42594034,23.75858233,,26.35040473,78.23465264,30.39386335,75.94800145,21.64058984,29.843477,28.97262447,17.89816314,36.98894937,19.85603369,3.994563055,22.28618725,21.08177567,28.95723927,28.3220537,13.15673102,18.59773895,,36.08828692,34.18729356
08-03-2001,38.203144,30.26208141,1.312690365,43.60269423,14.94563347,24.92329213,18.14835181,15.72265186,23.65555979,,26.86358207,75.59799242,31.10328534,75.1853437,21.84425052,30.80992715,28.96671049,18.46535845,37.18284306,19.38490684,4.004450588,22.31275004,21.8448055,29.87332962,28.45726733,13.37419764,19.17794479,,36.76449742,34.59228385
09-03-2001,37.94237168,29.10418048,1.277365685,44.10774474,14.64853466,24.87770892,16.4138754,15.75324068,23.55253725,,26.90738989,71.6841999,30.96418299,70.11508195,19.34119505,30.44160576,28.22154807,18.24478249,37.63029003,18.547348,3.965889211,22.55181522,21.27253313,28.95723927,28.32552072,13.26328966,18.58995095,,36.14523096,34.04974969
12-03-2001,36.44293088,27.51717508,1.174545632,41.07744167,14.06059177,24.69805743,14.96582628,15.32499724,21.8011541,,26.20959388,67.96815689,29.25322409,67.43165652,18.23091585,29.89069769,26.2285343,17.68388935,36.86465855,16.99328373,3.872946408,21.43617772,20.99870387,27.89683333,27.18140544,12.97405905,18.48091898,,34.38708365,33.78230327
13-03-2001,35.10647277,28.35495046,1.233840632,40.78787937,14.40147355,24.29853397,17.01059894,14.96710809,22.20531944,,26.06565389,72.10441762,29.69835161,69.47953382,19.30177685,29.638854,27.32853596,17.52003293,36.25811932,17.72941944,3.740453475,21.19711254,20.96485981,27.89055874,27.4761018,12.80878441,19.1506868,,34.73586591,32.77364821
14-03-2001,35.04127969,26.20942815,1.289350844,39.07070763,14.00742672,24.00626514,16.11153547,14.63552908,21.46831205,,25.8591313,69.13817487,28.94719892,67.05738929,19.09154647,29.35552986,25.22315644,17.36247868,35.76095603,17.66725687,3.639600645,20.71898218,20.4910429,27.30702174,26.00262,12.63481111,18.26285504,,33.59698506,32.26167935
15-03-2001,35.59542086,27.10850417,1.242041004,37.77777832,14.07310119,23.7837118,16.15927336,14.62938872,22.18946982,,25.95613434,72.4669584,30.04610748,67.48108804,18.7236433,29.38701032,26.09251259,17.1671114,36.81494222,17.56583373,3.624769347,20.47991701,19.9803052,27.43878816,26.2626462,12.59349245,18.71066492,,34.05965541,32.1012115
16-03-2001,34.5523316,26.00509269,1.237625419,36.19528671,13.94800696,23.46194794,15.86488975,14.93640633,21.80907891,,25.56499307,72.13737587,29.39232644,63.62542939,18.31632194,28.95887605,25.70218942,16.70075081,35.52231764,17.85047286,3.620801345,19.85303498,19.9064636,27.06231267,24.76489529,12.1389872,18.430297,,33.40479892,31.74206917
19-03-2001,35.20426239,26.40014124,1.296920418,37.72390626,14.11688417,23.88024096,16.55708905,14.85965193,22.19739463,,25.42731135,74.9305878,29.55924926,65.39084086,17.77760659,28.94628386,26.03337271,16.62512477,35.83055889,17.76868001,3.600961338,19.97522385,20.27567158,26.4599519,25.32655188,12.34123116,19.03386683,,33.72510916,31.79555845
20-03-2001,34.29155929,25.38527513,1.242041004,37.03703757,13.71970999,24.30121534,15.16473413,14.56184485,21.32566546,,25.23956354,71.73363728,29.1767178,62.35433313,16.18116963,28.58425856,24.55487585,16.2406924,34.92572169,17.2386623,3.770593401,19.77334659,20.27567158,26.46622649,24.90357593,12.34123116,18.31737103,,34.08100942,31.32943755
21-03-2001,33.77001466,25.38527513,1.269165312,36.26262678,13.19118685,24.04648562,15.36364198,13.89254648,21.69813156,,24.97358748,70.03628725,28.86373751,62.90514151,16.79215168,27.4604061,23.17691678,16.16506635,33.78721773,16.37820146,3.987841482,19.1145892,19.44495362,26.02700509,24.17203555,11.80843792,17.95522912,,34.43690969,30.94737124
22-03-2001,33.18327695,23.63480137,1.363784993,35.01683552,12.93787103,23.46194794,15.71371978,14.03684475,21.37321432,,24.31334102,70.78608751,28.34905882,62.9192648,18.84846759,27.63984473,22.43175436,15.82474917,34.6572535,17.66725687,3.949153467,18.94989986,19.30650063,25.25523035,23.35035276,11.46049132,17.91239514,,33.43894501,30.28257586
23-03-2001,33.18327695,25.06514958,1.450835099,35.6902362,13.06296526,23.24743871,14.87035052,13.96930088,22.04682323,,24.06301062,73.99951716,27.59095101,66.03345063,18.92730398,27.76891462,24.04627293,15.7554253,34.2943243,18.50481571,4.014625491,19.93803593,18.52193367,25.34934922,23.2290072,11.85193125,18.28232504,,33.90941407,31.16132838
26-03-2001,33.90040082,25.73264541,1.373877759,37.33333387,13.42886589,23.1777232,14.2258891,13.78509032,22.12607133,,24.48544318,73.52986205,28.75941075,67.3681017,18.59881901,26.87801758,24.27691844,15.9444904,35.53723254,18.34123,3.927329459,20.58085564,18.5896218,25.49993942,24.87930681,12.19987785,18.69119492,,35.35646285,30.22908657
27-03-2001,34.35675237,27.00633644,1.442634726,37.1717177,14.01055408,23.550433,14.42479695,14.31009042,23.1404471,,25.23330528,77.03991598,30.22694054,70.26337652,19.30177685,26.20748376,24.99842491,15.96339691,36.59619037,19.05773542,3.963041472,21.23961302,19.13112684,25.81994358,25.81540113,12.25206984,19.5128287,,35.84831687,30.75633808
28-03-2001,34.16117313,26.57042079,1.398478875,37.03703757,14.22946898,23.22062505,12.53119426,14.1074588,22.474763,,24.61060839,71.89018898,30.06697283,66.66899876,17.69877019,27.16134173,24.5312199,15.93188606,37.36182185,18.17764429,3.941217464,21.21305022,19.09728278,26.49759945,25.37855712,12.19987785,18.37578101,,35.39923277,30.74105543
29-03-2001,33.50924235,26.53636488,1.421187599,37.67676822,13.95426167,23.17236047,12.13337857,13.66842363,22.26871792,,24.4979597,72.59055185,29.67053114,67.11388245,17.44912162,27.82243141,24.79143535,16.69444864,36.88951671,18.11875343,3.990817483,21.24492558,18.84499066,27.30610785,25.84660428,12.57392045,18.7690749,,36.0835514,30.79454472
30-03-2001,33.86780428,28.13018146,1.392170897,37.51515205,13.87920513,23.54238891,12.57893214,13.8649149,22.66495846,,25.34595396,70.11868289,29.97655631,67.91891008,17.28487913,27.53595921,25.88552303,16.73226166,37.73469432,17.89300515,4.022561494,21.75493129,19.26034963,27.82405854,25.41322728,12.89376235,19.19741479,,35.99801157,31.17661103
02-04-2001,33.28106657,27.04720353,1.361892599,37.05050558,13.89796927,23.29302192,11.9822086,14.07675704,22.16569539,,24.90787575,69.34416395,29.59402485,66.84553991,16.94982446,27.48873852,25.71401739,16.7889812,36.91437488,18.25943714,4.086049518,20.69241939,18.95267632,28.07040094,25.44789744,12.72840191,18.94430486,,36.09780804,31.08491511
03-04-2001,32.56720236,25.87568023,1.276734887,36.7744113,13.18493214,23.05974312,10.93993149,13.71140609,21.47623686,,24.37592363,66.99588843,29.62880043,63.83021712,16.42424851,27.10782494,23.98713306,16.25329674,36.19845973,17.46441058,3.909473452,20.7296073,18.79883966,26.90817012,24.55687433,12.66965544,18.53543497,,35.06420177,30.56530493
04-04-2001,32.146707,24.71096812,1.230055844,36.78787932,13.6196346,23.51557525,10.89219361,13.89254648,21.47623686,,24.62625404,63.88133354,29.42014691,64.96714211,14.86722975,27.35966863,23.73874559,16.44236184,37.02872244,16.99328373,3.966017473,21.11742415,18.7280748,26.67446066,24.75449424,13.02431006,19.04165483,,35.54892747,30.53473962
05-04-2001,33.6396285,26.15130355,1.316475152,38.2558928,14.31703495,24.04648562,11.88673284,13.90789736,22.2528683,,25.32405005,70.86024358,30.57469641,69.3524242,16.83813957,27.97983371,24.91375385,16.38564231,37.67503472,18.56697828,3.928321459,21.6752429,18.93729265,27.31874079,26.05462524,13.05477119,19.27529477,,36.02652485,30.64171819
06-04-2001,33.24847003,25.05910607,1.298812812,37.69697024,13.93237018,23.92314281,10.84445573,13.81579208,22.57778554,,25.69015828,69.3771222,30.44950429,69.1688214,15.52419969,28.45518867,23.6791005,16.54319656,37.99321923,18.38376228,3.905505451,21.82399457,18.97729018,26.46601709,25.57964405,12.8241369,19.40574373,,36.52550719,30.5270983
09-04-2001,34.09598005,25.34580791,1.295658823,38.29629685,14.06684648,24.53449414,11.52869872,13.47807272,22.66495846,,25.81845261,69.21233093,29.34364062,67.79180046,15.24170262,28.72277259,23.69699403,16.82049205,38.77873725,18.69784685,3.918401456,22.29681237,18.56500794,26.23230763,25.97488387,13.0069037,19.71968903,,35.85544519,29.89286822
10-04-2001,35.39984162,26.05573627,1.390278503,40.28282886,14.2920161,24.88307165,12.61871371,13.40131832,23.18007115,,26.284693,72.35160452,29.91396025,69.94560245,16.27314542,28.97146823,25.38495006,17.01585932,38.97263093,19.52559055,3.910465453,21.78149409,18.0604237,26.71235949,25.86393936,12.8698286,20.02971001,,36.24037442,30.64935952
11-04-2001,34.81310392,26.24687083,1.375139354,39.81144838,14.11688417,24.34679855,13.84398604,13.54868677,22.68873289,,25.6400922,75.22721207,28.86373751,68.80161582,18.07981276,28.59685075,26.23191033,16.84570073,38.35614844,19.64337226,3.774561402,21.25023814,18.14657223,26.66182772,25.25721156,12.58044784,19.79817535,,35.80554696,30.11446668
12-04-2001,35.10647277,26.75201217,1.414248822,40.74074132,14.70169971,24.6149351,14.30545224,13.68377451,23.05327418,,25.65886698,77.45189414,28.96806427,67.93303338,18.47399472,28.63147925,26.60170988,16.94653545,39.52448219,20.34351911,3.716033381,21.62211731,18.09119103,26.69341008,26.13436661,12.71317135,20.4378389,,35.42774604,30.56530493
16-04-2001,36.01917587,26.30148071,1.352430631,40.23569081,14.62038846,25.1512082,13.68485976,13.9416693,23.10874785,,26.45679516,75.62271111,28.86373751,68.3214239,17.27830943,29.15090686,26.67328399,17.15450706,39.32561687,19.88875083,3.665441362,21.7283685,18.19887669,27.47665259,26.10316346,12.66965544,20.40644437,,34.9644053,30.60351156
17-04-2001,35.49763124,26.60866125,1.286827653,40.80808139,14.30765288,25.00373309,13.25521881,14.0307044,23.77443195,,26.50686124,76.71033345,29.14889733,70.40460943,17.10749725,29.73329539,26.60170988,17.12299621,40.19565264,20.11449911,3.690241371,22.53056499,17.66044839,27.09766428,26.21064096,12.84589485,20.75963283,,35.09984336,31.06963246
18-04-2001,37.81198553,29.06610559,1.437588343,41.27946187,15.15203895,25.06004177,14.26567067,14.35307288,25.28014597,,26.6382847,82.10724735,31.72229079,75.20652863,20.55001974,29.57589308,28.78472015,17.32466566,39.42504953,21.40682624,3.793409409,21.7283685,17.77736425,27.47033612,27.07739496,13.20272526,20.90090821,,37.58762674,30.90916461
19-04-2001,37.97496822,29.3255025,1.622412119,40.82828341,15.01756265,24.86966482,15.04538942,14.58333608,25.26429635,,26.42550386,80.49229296,32.04918131,80.8346604,21.34495336,29.22960801,28.61174939,17.31206132,38.91297134,22.26074365,3.928321459,21.14398695,18.25097329,27.38190551,26.80003368,13.141803,20.9950918,,37.4236754,31.36764418
20-04-2001,36.67110665,28.32887229,1.579517864,41.54882214,15.08055578,25.00373309,15.23634095,14.42982728,24.8522062,,26.65080122,78.91853639,32.13959784,81.08887965,21.30553517,28.9966526,28.02126301,17.07257885,36.59619037,22.57482822,3.942209465,21.65399266,17.95380683,27.03449956,26.60241377,13.10046289,20.82242189,,36.86053819,31.29887225
23-04-2001,37.90977514,27.6530751,1.529684832,40.49831708,15.19709308,25.39521245,13.78829184,14.5679852,23.79820638,,27.53634505,76.69106359,32.12568761,79.09043387,19.91932859,28.93054363,27.72900207,16.99065064,36.91437488,22.32944965,3.948161467,21.78149409,17.96928425,27.23662666,26.57814465,12.99820052,20.76355714,,37.09577272,31.44405745
24-04-2001,37.84458207,27.81690472,1.515807279,40.94276153,15.21284136,25.28527647,12.93696626,14.54956415,22.64910884,,27.37675941,75.4040793,31.31193886,79.56356414,19.14410406,29.12257444,27.78864716,16.9150246,36.52161587,22.10042965,3.79440141,21.52649123,17.53282102,26.76920774,26.5226724,13.22013163,20.72431398,,35.71287881,31.40585081
25-04-2001,38.13795092,28.05582292,1.559332332,40.63299722,15.74828298,25.55877575,12.51528163,14.79824841,24.41634161,,27.87742023,76.575565,32.00745061,81.10300294,19.07183737,29.59163331,27.83636323,17.01585932,37.21764449,22.8005765,3.866817437,21.73368106,17.81760554,27.01555014,26.50533732,13.70750975,21.65437693,,36.119193,31.53575336
26-04-2001,38.39872323,28.60192166,1.557439938,41.06397365,15.5435553,26.23984258,12.10155331,14.39912552,24.97900317,,27.80232111,76.30331832,32.89770564,80.31916025,18.81561909,30.07958046,28.43281412,17.02846366,37.21267286,22.6173605,3.951137468,22.57837802,18.04667135,27.82405854,26.6960232,14.11438345,21.77603073,,36.52550719,31.98659161
27-04-2001,38.7898817,29.85794877,1.652690417,41.48821608,15.84592234,26.14063206,12.41184955,14.42982728,24.51143934,,27.86803284,76.67456379,33.45411504,82.05632514,19.8273528,30.02606367,29.22609381,17.08518319,37.61040349,21.95974594,4.128705534,22.90775671,18.52028039,28.62625047,27.2160756,14.19053629,21.85844137,,37.65890993,32.81949617
30-04-2001,38.7898817,28.97053831,1.607903768,41.61616221,15.81127611,25.89126507,13.50982086,14.18114303,23.97255221,,27.72409285,75.15658233,32.7586033,81.30779067,20.30694086,30.37234874,28.12862417,17.33096783,37.76949575,22.16586394,4.147553541,23.00338278,18.58838104,28.48728808,27.07046093,14.24710696,21.61120945,,36.88192315,32.68959362
01-05-2001,38.30093361,28.84083986,1.635658874,42.71380533,15.9939562,25.86177005,14.16223859,14.62324837,24.21029653,,27.78667546,76.43531671,34.24699843,83.68756534,20.48432274,30.47308622,28.56999783,17.50742859,37.58554533,22.95761878,4.025537496,23.17338469,19.8668159,28.72731402,27.19874052,14.39506103,22.24694868,,38.13650731,33.85107521
02-05-2001,38.00756476,29.51663706,1.677291533,43.09764372,15.84277268,24.66856241,15.91262763,14.60482732,24.76503328,,27.06697553,80.84901282,33.93401815,81.49139347,20.9836199,30.69344945,29.05908756,17.36247868,37.24250265,22.8234785,4.122753532,22.94494463,19.85752945,28.42412337,27.09126302,13.75102565,22.32935932,,37.83711791,32.84242015
03-05-2001,38.39872323,28.98419078,1.574471481,43.09764372,15.76088161,24.58812145,14.84648158,14.35307288,24.53521377,,26.94181032,79.19903297,33.73927486,80.29091367,19.98502559,30.46049404,28.72507506,16.95283762,37.42148144,22.42105765,4.061249509,22.44556403,19.89467526,28.31042687,27.15020229,13.40289842,21.89768453,,37.85137455,32.41450588
04-05-2001,39.1158471,29.93303735,1.624304512,43.43434406,15.92151409,25.03054675,15.62620033,14.37763429,24.49558972,,27.39553419,80.18902088,34.49042755,81.81622918,20.30057862,30.77529865,29.66746748,16.90242026,37.96836107,23.14737821,4.029505497,23.08838374,19.89467526,28.65783283,27.37555833,13.30498764,21.89768453,,37.79434799,32.66666964
